"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"DAAM1";9,73365283308922e-21;0,866675419227535;0,805;0,454;3,91652989045011e-16
"TBX18";9,97033073365646e-21;0,965870949576784;0,35;0,073;4,01176197730135e-16
"AP000609.2";1,01298335219679e-20;0,426799524335109;0,935;0,824;4,07594111423424e-16
"ZNF611";1,03347878700322e-20;0,845824347080563;0,862;0,628;4,15840859526485e-16
"HEXB";1,04190503264172e-20;0,917130191183441;0,764;0,389;4,19231327984047e-16
"GLYATL1";1,091852890522e-20;0,593642666615971;0,244;0,034;4,39328847559339e-16
"GPX1";1,09772714891408e-20;0,599305484566983;0,886;0,621;4,41692472908558e-16
"MIR143HG";1,16192033166847e-20;-1,58370137470228;0;0,46;4,67521883853441e-16
"HDAC9";1,2132068742494e-20;0,717054076272821;0,228;0,029;4,8815804999173e-16
"DDX39A";1,23368606001638e-20;0,859289794481679;0,764;0,433;4,96398259968791e-16
"CHEK1";1,35511103772854e-20;1,07560913606563;0,431;0,115;5,45256028250834e-16
"DDX11";1,41473432809919e-20;1,05354798401973;0,659;0,287;5,6924665159727e-16
"RPLP1P11";1,85012596740964e-20;-0,438352850455416;0,789;0,942;7,44435185506616e-16
"LRRFIP2";1,87509028930919e-20;1,00957669048187;0,691;0,322;7,54480079709337e-16
"TCN2";2,23300383639063e-20;1,2105221014357;0,447;0,125;8,98493753648498e-16
"S100A10";2,35186809603656e-20;0,651811301325307;0,911;0,596;9,46321165802229e-16
"SLC30A5";2,69582811377701e-20;1,1015424914649;0,463;0,141;1,08472035814046e-15
"RPL34P31";2,75634480066376e-20;-1,18005567498006;0,179;0,622;1,10907045744308e-15
"ANKZF1";3,00954717345496e-20;0,951439164436011;0,74;0,368;1,21095149618307e-15
"MTRNR2L8";3,32141514871111e-20;-0,780504823226334;0,545;0,839;1,33643781338689e-15
"AC096579.14";3,42158813077307e-20;1,00946130335462;0,398;0,106;1,37674441617916e-15
"TECR";3,54241847604523e-20;0,43569839958519;0,967;0,774;1,42536292220632e-15
"ESYT1";3,84291153387588e-20;0,954263105639969;0,715;0,348;1,54627231388564e-15
"SNTG2";3,86465275882849e-20;0,677541566832328;0,154;0,01;1,55502033056982e-15
"CCND1";4,18450207532043e-20;-1,40464254712134;0,146;0,609;1,68371810004668e-15
"DENND6B";4,28928063162758e-20;1,05105464070749;0,382;0,095;1,72587784774799e-15
"RP11-567G24.1";4,42026069120497e-20;0,825407934704526;0,618;0,258;1,77858029432014e-15
"PRELID2";4,74506317237869e-20;0,901185365715747;0,382;0,089;1,90927106867002e-15
"CENPF";4,93972954914816e-20;1,09696396825535;0,309;0,062;1,98759897869074e-15
"RP11-124N14.3";4,96276003596252e-20;0,938053267240698;0,407;0,103;1,99686575567024e-15
"AD000090.2";5,92062191322579e-20;1,04352611511976;0,358;0,082;2,38228063922466e-15
"CRELD2";5,97186667926033e-20;1,18802021590769;0,496;0,158;2,40289999573398e-15
"RP11-142C4.6";6,86878844965545e-20;0,783903577022175;0,358;0,081;2,76379440848786e-15
"CXADR";6,90033577847384e-20;0,603071594984866;0,919;0,669;2,77648810718452e-15
"RP4-798C17.7";7,2003162186134e-20;0,475376035807419;0,179;0,016;2,89719123688347e-15
"RP3-514P16.1";7,60190389124184e-20;0,575506191792673;0,252;0,037;3,05877806871898e-15
"TMEM189";7,64046730722771e-20;0,922979825631115;0,699;0,321;3,07429483040921e-15
"CYBRD1";7,65532853996972e-20;1,05450362255122;0,626;0,268;3,08027454462761e-15
"RP3-412A9.11";7,70427226843016e-20;-1,9663227960837;0,016;0,462;3,09996803264824e-15
"DOHH";7,70711419817322e-20;1,14479967672368;0,309;0,06;3,10111153991896e-15
"XX-C00717C00720L.1";1,02850209684491e-19;0,913877762147868;0,252;0,039;4,13838388707488e-15
"AC018738.2";1,04380576557245e-19;-0,802331326342731;0,439;0,773;4,19996125893388e-15
"LPIN1";1,11812997377155e-19;1,00325665264054;0,667;0,302;4,49901957546458e-15
"ZNF137P";1,21597812280195e-19;0,883952478952414;0,585;0,251;4,89273117271821e-15
"FAM195A";1,30696077794393e-19;0,973090961024197;0,252;0,038;5,258818082213e-15
"CORO6";1,40634481369622e-19;0,907232712568446;0,187;0,019;5,65870962686946e-15
"ARHGAP42";1,4401374548098e-19;0,877843093588498;0,439;0,125;5,79468107691817e-15
"RP11-224O19.2";1,4677378680379e-19;0,987983370323183;0,301;0,058;5,9057368596241e-15
"RP5-843L14.2";1,50108649338015e-19;-0,462485784395193;0,732;0,919;6,03992172341372e-15
"PLAUR";1,61626602921273e-19;1,09544623269598;0,407;0,103;6,50336962174327e-15
"TRPM4";1,74919293527638e-19;0,938588106080166;0,504;0,166;7,03822761367155e-15
"RP11-26H16.1";1,7753442796491e-19;-0,780240920757505;0,415;0,795;7,14345277802406e-15
"LGALS3";1,83311214496679e-19;0,822181355507661;0,821;0,471;7,37589333770286e-15
"DYNC1I1";1,83754060887871e-19;0,972395249816039;0,691;0,293;7,39371214794528e-15
"CAV1";1,96846622967738e-19;0,775006553383979;0,87;0,502;7,92051756835288e-15
"SLBP";2,00076951733049e-19;1,10918690648911;0,545;0,197;8,05049630688269e-15
"CTSV";2,02016698133334e-19;1,03920367932822;0,317;0,065;8,12854588279097e-15
"RASAL1";2,04907182248254e-19;1,00798065142911;0,358;0,083;8,24485029212299e-15
"RP11-973D8.4";2,05458075322209e-19;1,0757074425094;0,276;0,047;8,26701657673974e-15
"PPM1N";2,23720630827764e-19;0,975919396691328;0,211;0,027;9,00184702261675e-15
"EHD2";2,46777563478033e-19;0,992244977966546;0,691;0,328;9,92958882166562e-15
"C20orf24";2,63402735225504e-19;0,957765330445376;0,333;0,07;1,05985358572686e-14
"ZDHHC3";2,76842530354167e-19;1,06332091419816;0,537;0,186;1,11393128938606e-14
"PLAT";2,84607331004415e-19;-1,92404404943621;0,065;0,51;1,14517451776246e-14
"DOK5";3,1157859472956e-19;0,841846883017736;0,22;0,028;1,25369879161333e-14
"RAB12";3,50372660886378e-19;0,794146914200181;0,585;0,235;1,40979447560852e-14
"RP11-610P19.2";3,71645232723389e-19;0,82693823508159;0,553;0,217;1,4953889229091e-14
"CYSTM1";3,73124386950295e-19;1,13966309149551;0,496;0,16;1,5013405957719e-14
"HSPB1";3,79304322272393e-19;0,763094447140756;0,878;0,527;1,52620680152743e-14
"UBE2T";3,82994220792596e-19;1,15701667257859;0,504;0,17;1,54105384620317e-14
"C3orf14";4,20902671312274e-19;1,01144799898039;0,569;0,22;1,6935860785592e-14
"MARC1";4,37685999013361e-19;0,962745388182129;0,252;0,041;1,76111715423006e-14
"OAT";4,41978583266083e-19;0,386286562792931;0,894;0,776;1,77838922548774e-14
"FANCB";4,79038636275994e-19;0,926666434506699;0,244;0,037;1,92750776078372e-14
"NSMCE4A";4,95397979409129e-19;0,98464486267731;0,675;0,295;1,99333284974851e-14
"AQP1";4,95938296593643e-19;0,700851529664765;0,854;0,569;1,99550692400384e-14
"RP11-234N17.1";4,99761204133212e-19;-0,741473213779135;0,488;0,796;2,0108891570708e-14
"ATHL1";5,07778876322902e-19;1,03995500809188;0,553;0,196;2,04314986466046e-14
"HP1BP3";5,62441313527904e-19;0,707670880850214;0,846;0,614;2,26309511324223e-14
"ABLIM2";6,35665836705595e-19;0,724812484428665;0,211;0,027;2,5577286271523e-14
"ORC6";6,39394206622347e-19;0,887355743789973;0,301;0,057;2,57273046918634e-14
"ACTG2";6,45138873238699e-19;-1,70431648789873;0,195;0,591;2,59584528425055e-14
"AC016708.2";6,8237445236113e-19;-1,0911859263294;0,358;0,762;2,74567008396548e-14
"RP11-319J24.1";6,85658352386107e-19;0,712425967377982;0,163;0,013;2,75888351249598e-14
"LSM4";7,73679080619828e-19;0,729744789587542;0,789;0,479;3,11305251669e-14
"MGAT4B";7,95921544174212e-19;0,882609247063446;0,341;0,079;3,20254951729378e-14
"PSMD2";9,23117707536854e-19;0,909070127058236;0,724;0,414;3,71434871981604e-14
"AHCYL2";1,0299129988794e-18;0,994990653155113;0,472;0,149;4,14406093359105e-14
"PMAIP1";1,10194828860725e-18;1,16226252586526;0,447;0,141;4,433909328869e-14
"LAMB2";1,11203194973618e-18;0,690757566786464;0,878;0,587;4,47448295615348e-14
"FANCD2";1,11224085326886e-18;0,845608199995093;0,512;0,174;4,47532352129793e-14
"DDX17";1,11598357689504e-18;0,354345238156941;0,943;0,874;4,49038311835258e-14
"TUBGCP6";1,1207915595671e-18;0,779490369471849;0,821;0,469;4,50972899823012e-14
"ITM2B";1,5160386921501e-18;-0,387622355994464;0,797;0,909;6,10008488560436e-14
"SOX11";1,66478111967793e-18;-1,40787477622021;0,016;0,442;6,6985797912481e-14
"ELAVL1";1,67035747353914e-18;0,887863558875991;0,683;0,295;6,72101736627942e-14
"POLE4";1,68449061276684e-18;1,06321085199281;0,528;0,177;6,77788487858992e-14
"MIR16-2";1,69269763892803e-18;0,774057774941305;0,154;0,012;6,8109074897547e-14
"RABL2B";1,71170709551083e-18;0,889986070539677;0,675;0,334;6,88739584020694e-14
"JTB";1,79258511406371e-18;1,06367688270563;0,602;0,246;7,21282472345814e-14
"BOK";1,82036950755409e-18;1,07676466167488;0,374;0,096;7,32462078754538e-14
"PRSS12";1,88889679594353e-18;0,919591800646178;0,236;0,036;7,60035403783798e-14
"ST8SIA6";1,97541216220636e-18;1,05603496310704;0,415;0,117;7,94846591706973e-14
"WASH6P";2,08308578396699e-18;0,745969508828457;0,618;0,274;8,38171226894798e-14
"TK1";2,16643918088734e-18;1,19864406746706;0,35;0,082;8,7171013321364e-14
"PLOD3";2,20429764052877e-18;1,02014871480845;0,626;0,272;8,86943241619562e-14
"RPL34P33";2,3501697633571e-18;-1,13334526018881;0,163;0,612;9,45637807681998e-14
"SLC4A7";2,69965420818527e-18;1,0871655406565;0,537;0,216;1,08625986374751e-13
"ATP2B4";2,91896355726127e-18;0,804114586284536;0,805;0,433;1,17450336653522e-13
"ARHGEF5";3,06535699474383e-18;0,810890811252946;0,618;0,256;1,23340769397507e-13
"LRPAP1";3,2175915262529e-18;-0,771279542810649;0,496;0,811;1,29466230241838e-13
"LMF2";3,24667228987551e-18;0,956464780163162;0,634;0,309;1,30636352927721e-13
"RP11-19E11.1";3,50632990035903e-18;0,907386598320924;0,748;0,348;1,41084196200746e-13
"RPP25";3,65840512752847e-18;0,853501934164812;0,163;0,015;1,47203247116363e-13
"TSPAN4";3,73657783067186e-18;1,11094607005673;0,537;0,205;1,50348682172744e-13
"OBP2B";3,78701312618557e-18;0,954804655844548;0,675;0,253;1,52378047158329e-13
"RP1-152L7.5";4,04170348129683e-18;1,13360381892124;0,236;0,038;1,62626022976941e-13
"IL17RB";4,46087220966839e-18;1,03131713081042;0,61;0,26;1,79492115100427e-13
"PHLDA2";4,75560988637175e-18;1,13502198735593;0,398;0,105;1,9135147499794e-13
"ITPKB";4,76548173580171e-18;0,996400057413068;0,585;0,247;1,91748688603453e-13
"MELK";4,96142606562691e-18;0,733334843765034;0,179;0,019;1,9963290060263e-13
"RP11-241I20.3";5,32336343886285e-18;-0,582077571638785;0,569;0,832;2,14196174689525e-13
"KCNG1";5,41684217895878e-18;0,984230283770191;0,236;0,037;2,17957478754765e-13
"ZNF468";5,52086249049001e-18;0,541152115252654;0,602;0,245;2,22142944029847e-13
"FOS";5,56199160126492e-18;-0,605761708136965;0,65;0,943;2,23797856060097e-13
"ABHD11";5,59106888434458e-18;0,977726586644013;0,602;0,24;2,24967838699373e-13
"RELL2";5,95970806057837e-18;0,895541631378184;0,236;0,039;2,39800773233492e-13
"C3orf67";6,0208522634112e-18;0,956598283834084;0,276;0,055;2,42261032522877e-13
"TPX2";6,25771601015746e-18;0,961856360175435;0,228;0,035;2,51791719100706e-13
"ADGRG1";6,94754234595787e-18;0,701478590152228;0,78;0,564;2,79548261374307e-13
"COL6A1";7,34074473676323e-18;-1,30867731935019;0,106;0,534;2,95369545973142e-13
"RP11-184F3.1";7,77845064051792e-18;-0,854519819478928;0,268;0,691;3,12981518422519e-13
"DND1";8,23450028190004e-18;0,630330284296707;0,358;0,084;3,31331587842812e-13
"KCTD13";8,50093730235642e-18;0,928417706275211;0,415;0,12;3,42052214234915e-13
"FANCI";8,88206646883131e-18;1,07516707548804;0,382;0,107;3,57387708506365e-13
"CARHSP1";9,06078735294122e-18;0,838253582775528;0,61;0,261;3,64578900720296e-13
"NSUN5P1";9,26452073339396e-18;0,903178800368609;0,715;0,414;3,72776520749573e-13
"AHNAK";9,32363617864807e-18;0,539414455872006;0,927;0,749;3,75155148920263e-13
"CTNNA1";9,39183208347851e-18;0,396816305360047;0,943;0,827;3,77899147542925e-13
"HLA-H";9,40516106484437e-18;-0,474106792861025;0,772;0,885;3,78435465766143e-13
"MSH2";9,72154801893398e-18;0,865532872491304;0,626;0,251;3,91165927637847e-13
"ACADVL";9,86316895940404e-18;0,738117969387056;0,829;0,521;3,96864329419540e-13
"SSFA2";9,89078799620351e-18;1,02135170275733;0,569;0,238;3,97975636603241e-13
"EFCAB4A";1,00213814003521e-17;1,05666210436837;0,561;0,236;4,03230323405969e-13
"DIDO1";1,09078490506524e-17;0,834585104990291;0,74;0,379;4,38899122251102e-13
"TLX2";1,12500247397755e-17;0,671005305829081;0,106;0,003;4,52667245454346e-13
"STIL";1,14221791003762e-17;0,919806941352353;0,228;0,036;4,59594220461837e-13
"RP11-20O24.4";1,23824437769747e-17;-0,394384537231169;0,797;0,944;4,9823239025413e-13
"AGTPBP1";1,32973571809731e-17;1,1404649305552;0,423;0,135;5,35045760890816e-13
"FRMD3";1,40169374328768e-17;0,773534919573684;0,236;0,038;5,63999511486665e-13
"COL4A4";1,44239226047757e-17;0,732727889321146;0,203;0,028;5,80375373848358e-13
"NENF";1,55396450913286e-17;1,07220781801219;0,496;0,163;6,25268699539787e-13
"RF00092.3";1,57083798974822e-17;1,177624566054;0,35;0,088;6,3205808193499e-13
"LHPP";1,65911849921239e-17;1,00946349459378;0,553;0,227;6,67579510528089e-13
"ABLIM1";2,02437517634638e-17;0,976780364828173;0,593;0,255;8,14547839706491e-13
"MRPL36";2,13698416079899e-17;-1,93545697544188;0,008;0,416;8,59858316780689e-13
"OPTN";2,20935329952532e-17;0,914534795863089;0,683;0,332;8,88977487130004e-13
"CCDC144B";2,32546713229843e-17;-1,16018304602087;0,024;0,432;9,35698210022918e-13
"PBX4";2,45730893528507e-17;1,00631973125598;0,293;0,062;9,88747396290654e-13
"PPIP5K1";2,45820143675191e-17;0,780934164201274;0,472;0,15;9,89106512105866e-13
"SERPINF1";2,48662122128713e-17;-2,04075445918842;0,016;0,422;1,0005417808093e-12
"RAC3";2,7464459839461e-17;1,08074939202577;0,309;0,074;1,10508747056039e-12
"HRASLS5";2,80944822324502e-17;0,971361592726859;0,276;0,055;1,1304376815871e-12
"CTIF";2,89720630240906e-17;0,856058647631159;0,724;0,402;1,16574889990033e-12
"SNORA4";2,90889443843114e-17;1,12137154730215;0,472;0,166;1,17045185519154e-12
"EDN3";3,11292730441865e-17;-1,90722285213457;0,016;0,417;1,25254855947893e-12
"IFI16";3,40033496085169e-17;-1,64610271145611;0,008;0,412;1,36819277819789e-12
"NLN";3,46508750999059e-17;0,950594485496188;0,528;0,202;1,39424726139491e-12
"ACSS2";3,65133654643709e-17;1,02740444855633;0,415;0,122;1,46918828618989e-12
"ABHD12";3,67795153579859e-17;1,00391024441446;0,585;0,255;1,47989735945928e-12
"IER3";3,79717174492992e-17;-1,29661331380252;0,171;0,576;1,52786799500745e-12
"SUGP2";3,91747619152833e-17;0,84725017820227;0,74;0,423;1,57627489518526e-12
"PROS1";4,04694103538009e-17;1,13068105270585;0,374;0,105;1,62836766440589e-12
"TCP11";4,23093425082777e-17;0,86298960399679;0,195;0,026;1,70240101450557e-12
"SLC40A1";4,79802058592926e-17;1,07147951941391;0,528;0,213;1,93057954316036e-12
"RP4-753D5.4";5,08446857169989e-17;0,641644082209601;0,748;0,526;2,04583761919489e-12
"RP11-618P13.1";6,20617128815821e-17;0,547903703449896;0,309;0,073;2,49717714121622e-12
"SYNE2";6,72431973442736e-17;0,736608944996623;0,829;0,557;2,70566453154154e-12
"RASGEF1A";6,84449046561305e-17;0,825368147632273;0,203;0,029;2,75401762864872e-12
"CXCL16";6,89646529625579e-17;1,06160714127098;0,48;0,176;2,77493074125444e-12
"SLC34A2";7,1733450694374e-17;1,11297134917515;0,382;0,11;2,88633885558952e-12
"CAPN2";7,96559266112637e-17;0,908262978228161;0,683;0,367;3,20511551905742e-12
"KIAA0907";8,31068019359e-17;0,821897403164034;0,756;0,442;3,34396838949481e-12
"GPR87";8,42185311268061e-17;1,02923374979406;0,577;0,253;3,3887010369493e-12
"CKLF";9,03113234030186e-17;0,799068555520954;0,52;0,186;3,63385671976726e-12
"MTHFD2";9,76375977991971e-17;0,657005472569964;0,78;0,553;3,92864402264629e-12
"MT1G";1,0974738932762e-16;1,09411062284316;0,463;0,159;4,41590570437546e-12
"EPHA7";1,11243158602801e-16;-1,58937320323843;0,008;0,398;4,4760909727009e-12
"FAM198A";1,13207216642259e-16;1,01956074617511;0,472;0,159;4,55511877603459e-12
"KIFC1";1,16947868753028e-16;0,825390282471394;0,187;0,025;4,70563139501559e-12
"NR2C2AP";1,18829329876215e-16;1,02441612756355;0,496;0,185;4,78133574622926e-12
"GSTK1";1,20057426961454e-16;0,517467390928716;0,854;0,636;4,83075068864803e-12
"NRIP3";1,22048329475281e-16;0,859285047329549;0,244;0,044;4,91085863309688e-12
"RPL23AP3";1,25737669774658e-16;-0,515935230062705;0,634;0,87;5,0593066187229e-12
"KIF11";1,27278093615584e-16;0,76388480736792;0,203;0,029;5,12128865281026e-12
"POLD1";1,35112113163955e-16;1,06158156005947;0,496;0,185;5,43650609737806e-12
"MIA";1,40091027843878e-16;-0,937686029151868;0,366;0,698;5,63684268735413e-12
"C1orf95";1,40307696296405e-16;0,776752768783547;0,22;0,036;5,64556077587846e-12
"DDX25";1,45306192121845e-16;0,557997280705697;0,171;0,019;5,8466852524067e-12
"RPL23AP53";1,46288164893898e-16;0,88727020416196;0,439;0,135;5,88619689083577e-12
"NASP";1,51635734299961e-16;0,488607004989381;0,878;0,724;6,10136704102752e-12
"PHYHD1";1,5204112614714e-16;1,09369906989831;0,374;0,106;6,11767879278245e-12
"TSPO";1,58885048928914e-16;0,424711415015937;0,894;0,717;6,3930577137527e-12
"CKS1B";1,66917067933256e-16;0,662859808402999;0,797;0,509;6,71624206243041e-12
"JUN";1,71173443545819e-16;0,457479213797339;0,878;0,813;6,88750584795312e-12
"LSR";1,72915502609635e-16;0,843157098413863;0,715;0,36;6,95760107850389e-12
"DGCR6";1,98173404347898e-16;0,676552106640956;0,48;0,171;7,97390327074638e-12
"CGGBP1";2,26746896335207e-16;0,90564546901626;0,61;0,271;9,12361486783974e-12
"GLT25D1";2,2698882592194e-16;0,636853596961025;0,813;0,592;9,1333493886211e-12
"RP11-397E7.3";2,4368054853436e-16;0,486068574746359;0,943;0,702;9,80497423137706e-12
"TMX4";2,47024144409338e-16;0,936682676499178;0,545;0,221;9,93951049859854e-12
"CTD-2215L10.1";2,58320439060855e-16;0,84382358135802;0,154;0,016;1,03940395064916e-11
"LY75";2,8690841150456e-16;0,8827989570646;0,431;0,142;1,1544333753709e-11
"ZNF578";2,88365759565581e-16;0,521726318678322;0,374;0,11;1,16029730676403e-11
"KIAA1211L";3,01857213003761e-16;0,903986394271437;0,244;0,046;1,21458286796324e-11
"SFI1";3,54077057930065e-16;1,0051455575591;0,537;0,225;1,4246998579932e-11
"PEG10";3,67169448057727e-16;1,03098684464362;0,374;0,111;1,47737970814988e-11
"KDELR3";3,72630044446998e-16;1,08403332501142;0,439;0,148;1,49935150984139e-11
"RP11-518K17.3";3,9400463400936e-16;0,372699114434348;0,894;0,8;1,58535644586346e-11
"SEL1L3";4,19437382728438e-16;0,947676742858494;0,374;0,106;1,68769019688442e-11
"ABHD3";4,58239118828585e-16;0,993544784802558;0,423;0,133;1,84381674243058e-11
"RNASEH2A";5,1493035248627e-16;1,00094563563621;0,504;0,201;2,071925259299e-11
"GTPBP3";5,3735711299962e-16;0,898290138733986;0,569;0,234;2,16216381557657e-11
"SRSF2";5,38312273506508e-16;0,469193052978615;0,886;0,714;2,16600709490814e-11
"PMS1";5,46276892339028e-16;0,87438956773001;0,683;0,348;2,19805433170455e-11
"TMPO";5,68587868450268e-16;0,937409550557761;0,569;0,254;2,28782700628334e-11
"MTDH";5,70968389965343e-16;0,761527342960086;0,764;0,447;2,29740551070355e-11
"FBXW9";5,83768892234747e-16;1,05429327929278;0,398;0,121;2,34891089168495e-11
"FGFR2";5,86618408935306e-16;0,845130920373915;0,659;0,311;2,36037649203299e-11
"GK";5,92060169984746e-16;0,7916611544134;0,333;0,087;2,38227250596762e-11
"SLF1";6,33256612815272e-16;0,81876427110816;0,358;0,096;2,54803463298481e-11
"XIST";6,35960002767564e-16;-1,44881603109693;0,016;0,397;2,55891226313585e-11
"COMMD7";6,8435153660425e-16;1,00224294909828;0,52;0,199;2,75362527783452e-11
"RP1-222E13.10";7,56250444087185e-16;0,785045385104328;0,756;0,444;3,04292491187361e-11
"CTD-3099C6.5";7,66582543712935e-16;0,774407625472657;0,634;0,319;3,08449818113774e-11
"LYPD6";8,03061503413425e-16;0,627590754128982;0,13;0,01;3,2312785712846e-11
"ADAM15";8,09667659693612e-16;0,900308238038334;0,642;0,318;3,25785976230919e-11
"ARL6IP6";8,21531007827064e-16;0,80506481674449;0,732;0,427;3,30559431619376e-11
"SDR16C5";8,35528784756981e-16;0,715293982296602;0,114;0,007;3,36191717122667e-11
"VHL";8,57281604016086e-16;0,798499806808892;0,423;0,132;3,44944399007953e-11
"EPHA8";9,13221298655744e-16;0,493279887633883;0,114;0,007;3,67452853940112e-11
"CTD-2331H12.5";9,32189859060345e-16;0,718848187802889;0,667;0,349;3,75085233590111e-11
"SNORA63";9,62181812621326e-16;1,05264941950311;0,496;0,182;3,87153095944443e-11
"C2orf40";1,03766400263345e-15;-2,02129960907211;0,016;0,387;4,17524864739621e-11
"TAF6";1,07011985170237e-15;0,833771691243782;0,699;0,381;4,30584124729485e-11
"KIF5A";1,08497675434794e-15;0,847542756107134;0,309;0,075;4,36562096646979e-11
"TMC7";1,08898971355037e-15;0,672006257164563;0,171;0,021;4,38176791041263e-11
"OXCT1";1,18753717306987e-15;0,949312927142677;0,569;0,245;4,77829332328122e-11
"OTX1";1,22560045341919e-15;0,934463238089235;0,423;0,135;4,93144854442281e-11
"RP11-5A19.5";1,30823652363278e-15;0,549704608337967;0,236;0,045;5,26395130014121e-11
"TTC39A";1,35667369239215e-15;0,884368859232763;0,667;0,351;5,45884793607828e-11
"GLYATL1P4";1,36217351593318e-15;0,734804480466021;0,154;0,017;5,48097757606034e-11
"GINS4";1,38167831732404e-15;0,723209144471965;0,236;0,044;5,55945904541674e-11
"PCNT";1,39892826916128e-15;0,859991296545649;0,626;0,312;5,62886767662426e-11
"KIAA1671";1,40570242844884e-15;0,798659862141356;0,577;0,244;5,65612486134958e-11
"MBD2";1,41745686889143e-15;0,715233371789928;0,439;0,149;5,70342120335846e-11
"KIAA1715";1,56819498237902e-15;0,841541240958445;0,642;0,326;6,30994615059847e-11
